CustomerID,ProductID,Quantity,Price,TransactionDate,PaymentMethod,StoreLocation,ProductCategory,DiscountApplied(%),TotalAmount
801309,D,5,49.22605104,1/30/2024 22:35,PayPal,952 Morales Grove Apt. 669 Kristinaburgh; MI 62538,Clothing,8.437781093,225.3623231
627773,A,6,11.43585893,8/17/2023 12:11,Credit Card,42820 Anita Stravenue East Dylanfort; GA 36005,Clothing,16.12667129,57.54981329
544668,D,5,40.25993664,5/1/2023 3:37,PayPal,Unit 7612 Box 7568 DPO AE 79693,Electronics,11.14440181,178.8660377
681660,D,9,41.86501213,9/25/2023 4:01,Credit Card,5416 Matthew Knolls Suite 356 West Sara; AL 95203,Books,9.159314628,342.2741755
328002,B,6,10.21178043,7/1/2023 17:39,Cash,307 Parker Inlet Apt. 970 Angelahaven; MT 29523,Electronics,7.649550724,56.58375063
731960,A,8,80.16111613,9/10/2023 22:26,PayPal,22751 Lindsey Prairie Apt. 636 Hallview; CO 85198,Books,13.0650733,557.5040604
654272,B,2,92.15664099,5/24/2023 18:03,Debit Card,493 Kelsey Plains Michelleview; ME 76248,Home Decor,6.266595282,172.7631145
70193,A,9,99.88844086,3/28/2024 19:34,Cash,93871 Nicholson Heights Underwoodstad; SD 59640,Electronics,1.850444087,882.36055
85291,A,5,55.79034363,9/24/2023 4:38,PayPal,39300 John Springs Raymondville; FL 77789,Electronics,13.48505927,241.3349136
783155,A,7,37.59572029,7/4/2023 7:40,Credit Card,2409 Blanchard Mountains Lucasfort; FL 69435,Clothing,4.536475785,251.2313968
279732,D,1,74.57272627,9/23/2023 8:05,Debit Card,05152 Joshua Route East Lisa; MA 49750,Home Decor,1.491918294,73.46016212
996417,D,5,76.28165642,4/5/2024 14:06,PayPal,55581 Guzman Tunnel Nicholasland; GA 64312,Books,17.85805939,313.2961646
36024,A,2,44.12694926,9/2/2023 19:31,Credit Card,43852 Simmons Path Kyleshire; IA 99102,Clothing,8.129519411,81.07928071
930042,A,6,60.90267576,10/4/2023 5:21,Debit Card,158 Mary Forges Suite 303 Jenniferstad; VA 71222,Electronics,6.623564113,341.2124879
658314,B,1,83.95934878,11/3/2023 16:44,Cash,4014 Allen Station Suite 727 Kennethfurt; ME 42501,Electronics,8.686961676,76.66583233
9497,C,3,27.02570149,6/30/2023 22:19,PayPal,23037 Martin Turnpike New Beth; RI 23586,Clothing,6.070789914,76.1550838
447642,D,5,11.84256153,7/14/2023 15:43,Credit Card,641 Jose Rue Suite 766 Zacharyhaven; MI 12368,Home Decor,3.791128569,56.967974
458802,C,4,58.57268591,4/4/2024 20:50,Credit Card,62334 Holmes Gardens Suite 716 East Charles; OH 58134,Books,11.74806935,206.7661046
522184,D,3,69.7953008,7/11/2023 21:15,Cash,6437 Curtis Extension Lake Dawnchester; DC 60643,Clothing,4.233964768,200.5205771
120452,A,5,61.74756992,5/12/2023 8:31,Credit Card,782 Brian Dale Scottfort; RI 81542,Clothing,10.21129464,277.2117181
26071,C,8,63.66198674,5/7/2023 9:35,Cash,92522 Jordan Well West Kelseyfort; IL 61733,Electronics,11.55306407,450.456613
209234,B,4,45.37835792,8/25/2023 23:14,Credit Card,896 Robles Haven Thomasburgh; CT 74467,Clothing,18.25955132,148.3698935
388711,B,1,68.63452548,11/12/2023 21:34,Debit Card,05974 Loretta Ridges Suite 720 Miketown; AL 32984,Books,3.1203184,66.49290975
669315,A,7,13.85300474,6/22/2023 2:56,PayPal,USS Lopez FPO AE 18514,Home Decor,19.46591008,78.09473906
342131,C,8,23.6066178,8/2/2023 0:46,Credit Card,815 Christopher Valleys North Craig; ND 66655,Electronics,18.24565885,154.3954788
957621,A,3,50.03275195,8/5/2023 7:37,Cash,058 Shelby Villages Jordanfort; DC 60693,Clothing,8.677133085,137.0740304
694181,D,6,94.8689285,1/6/2024 18:54,PayPal,47726 William Estates Alvarezville; MA 33196,Home Decor,18.47913422,464.0278312
594526,D,2,68.0042757,2/3/2024 19:45,Debit Card,USNV Robertson FPO AP 52168,Electronics,16.81144193,113.1435528
897828,A,7,41.9750657,8/12/2023 5:28,Debit Card,9288 Donald Landing Lisahaven; ND 03555,Electronics,6.697497391,274.1465074
452178,A,8,51.2163299,9/18/2023 0:56,Cash,08496 Ruth Glens Port Julia; NV 54884,Clothing,18.66274122,333.2636703
275847,C,6,86.10709823,6/29/2023 12:29,Debit Card,4812 Matthew Radial Erinmouth; WY 39803,Clothing,1.144951418,510.7272827
60679,A,6,58.82227039,11/21/2023 22:18,PayPal,9397 Michael Squares Apt. 979 Debramouth; AL 34687,Books,3.278909669,341.3612477
954849,B,5,14.30801706,5/21/2023 9:49,Debit Card,Unit 8443 Box 8711 DPO AE 18068,Books,11.8273103,63.07881744
838591,A,8,47.51792001,2/23/2024 11:01,Cash,93615 Galloway Flat Port Samanthafurt; OH 39115,Home Decor,0.157019268,379.5464617
243106,B,1,44.92268398,9/22/2023 5:20,PayPal,0817 William Bridge Rivasfort; PA 54953,Clothing,15.11060228,38.13459587
104613,B,4,90.99008049,4/8/2024 11:03,Debit Card,446 Lucas Loaf Suite 876 Dickersonville; RI 32890,Electronics,12.91541457,316.9533375
527402,C,4,37.48706962,5/11/2023 17:49,Debit Card,52606 Weaver Extension North Audreyberg; PW 32239,Clothing,18.16542359,122.7095385
624941,B,3,15.82238834,11/7/2023 15:07,Cash,Unit 3397 Box 8741 DPO AP 22456,Books,10.83341028,42.32485229
144497,C,3,41.93391364,3/17/2024 10:45,PayPal,2835 Wilson Wells Apt. 639 Joshuaborough; PW 12694,Home Decor,16.28458148,105.3154539
744384,C,4,13.95078452,6/14/2023 4:07,PayPal,6027 Davis Isle Apt. 456 East Deborah; AK 31672,Clothing,0.220145727,55.68028986
377795,B,1,84.90621949,6/29/2023 2:27,Debit Card,10932 Edward Isle Suite 004 Petersenfort; GU 59318,Books,7.90985861,78.19025758
524291,D,2,63.11862077,10/27/2023 6:26,PayPal,1371 Paul Branch Martinezborough; NJ 72363,Books,6.329308556,118.247297
219282,B,9,52.24385859,12/13/2023 20:16,Credit Card,01620 King Island North Michael; CO 92549,Home Decor,1.547952878,462.9163345
974098,C,2,42.38605358,2/23/2024 19:16,Cash,70017 Brian Heights Suite 758 Christopherfurt; VA 22794,Books,2.396894216,82.74020942
749091,D,5,47.58910789,6/30/2023 23:18,Debit Card,6023 Jody Port South Jennifer; LA 11029,Clothing,19.89989479,190.5946274
178478,B,9,80.90569216,1/3/2024 19:50,Debit Card,01228 Tina Course Suite 105 East Anthony; WV 49176,Electronics,1.082732878,720.2672967
163790,A,9,26.2013275,11/26/2023 20:48,PayPal,Unit 7143 Box 2549 DPO AP 74067,Electronics,10.85271018,210.2199603
912463,B,8,16.42948864,11/10/2023 19:50,Credit Card,3208 Geoffrey Trace Suite 400 Sherylmouth; DE 17986,Books,6.047451102,123.4873868
80009,D,1,60.55524824,8/10/2023 12:15,Credit Card,564 Colleen Walks Apt. 197 Millerton; GU 92440,Electronics,19.2681984,48.88734286
655353,D,1,87.30155927,10/5/2023 16:08,Debit Card,6798 Burns Land Suite 346 West Tinaton; AZ 27628,Home Decor,6.606958764,81.53358125
249897,C,9,60.60131132,9/24/2023 9:53,Cash,63616 Angela Rapids Arellanotown; NH 06146,Books,6.86905543,507.9471629
404373,D,8,81.65395298,12/27/2023 18:31,Credit Card,78040 Harris River Suite 578 East Jose; PW 87138,Electronics,10.93072734,581.8286561
989899,D,9,90.34831807,4/10/2024 5:52,Debit Card,472 Paul Knolls Apt. 294 Barryhaven; TN 02999,Electronics,3.191116199,787.1867843
188146,D,7,16.91990654,11/16/2023 22:13,Credit Card,0048 Nichols Land Parkmouth; NH 71933,Books,18.09222734,97.01103008
393758,B,3,63.02621483,6/26/2023 17:16,PayPal,2879 Robert Heights East Donnaview; TX 60573,Home Decor,14.78653615,161.1204624
962055,B,3,84.94813991,1/2/2024 21:19,Credit Card,73799 John Ranch Suite 939 East Joseph; WY 33559,Home Decor,17.66879353,209.8164854
432850,D,2,67.91858309,7/21/2023 18:16,Debit Card,05597 Campbell Court East Kathrynshire; DE 04975,Home Decor,19.70484906,109.0706576
697207,B,5,63.23847825,12/23/2023 7:49,PayPal,Unit 2869 Box 3559 DPO AE 11043,Books,19.61898559,254.1586516
972622,B,3,80.92681114,9/9/2023 20:37,Credit Card,794 Gray Mews Apt. 777 New Michael; NY 46782,Clothing,8.474121739,222.2069239
45694,C,6,73.6537609,9/22/2023 21:17,Cash,219 Ronald Prairie East Thomas; IL 40428,Books,17.90201878,362.8095047
664232,B,2,55.14605288,3/30/2024 18:15,PayPal,792 Collier Crossing West Nicole; AL 40586,Electronics,11.5988096,97.4995344
64905,C,3,13.96300515,6/29/2023 9:50,Credit Card,76255 Williams Stream Shawnton; MS 98351,Electronics,19.51512295,33.71432258
787166,B,5,65.20033875,9/19/2023 22:17,Credit Card,0303 Edward Fall West Randyside; PW 28278,Electronics,9.608397428,294.6781554
631193,C,1,29.1857701,9/8/2023 20:15,Credit Card,761 Brown Trafficway Apt. 799 Simonville; OR 74957,Home Decor,9.903938161,26.29522948
304912,B,1,32.86777364,2/3/2024 9:31,Debit Card,7359 Jimenez Summit East Josephchester; NM 49085,Books,14.207899,28.19795356
764965,B,9,71.15895554,3/8/2024 12:19,Debit Card,900 Kimberly Green Apt. 417 Sherryshire; IN 55307,Home Decor,1.389592318,631.5312255
268713,D,7,50.77854988,8/31/2023 8:43,Cash,43909 Clark Circles Turnerburgh; KS 13698,Books,2.046322795,348.1761978
695094,C,1,74.51019383,10/12/2023 19:21,Debit Card,193 Weber Field New Robertofurt; IN 05230,Home Decor,11.93520208,65.61725163
951293,B,8,45.33029179,6/28/2023 3:49,Debit Card,598 Cruz Lights Ricestad; OK 24508,Books,13.79192856,312.6269626
541143,B,3,88.30285034,7/29/2023 17:10,Debit Card,628 Martinez Forks South Nicholas; VI 70080,Clothing,13.01266284,230.4368944
772868,C,8,48.43614783,2/8/2024 7:17,Debit Card,988 Morris Square Rodrigueztown; OK 23564,Home Decor,14.66480396,330.6646536
489379,C,5,54.44410639,8/5/2023 14:23,Credit Card,0778 Reyes River Apt. 842 New David; VA 23206,Home Decor,8.428281894,249.2770181
388728,A,1,21.36431153,8/24/2023 16:13,Credit Card,Unit 6586 Box 4278 DPO AP 90045,Home Decor,4.552501225,20.39170099
186154,B,7,55.32085533,8/29/2023 21:02,PayPal,4827 Christopher Extensions Suite 449 East Anthonyside; WI 54877,Home Decor,9.310673843,351.1907765
160218,A,5,31.58202547,11/5/2023 17:45,Cash,27169 Rodriguez Flat South Julie; GU 38721,Clothing,1.853161341,154.9837979
644774,C,6,78.66827405,7/1/2023 13:20,PayPal,2974 Tapia Highway Chasechester; UT 89252,Books,11.7928044,416.3464702
106643,D,6,74.26401178,7/13/2023 16:13,PayPal,53887 Kathleen Overpass Suite 841 Phillipshire; VA 44106,Books,8.71117128,406.7684791
561722,C,8,11.4258845,1/28/2024 7:41,Credit Card,1014 Jessica Fields Apt. 802 North Stephanieside; CO 52679,Books,2.664887208,88.97118052
686001,D,9,54.4430912,4/7/2024 14:55,Debit Card,8884 Jessica Throughway Port Sandrachester; UT 54771,Clothing,19.77854737,393.0753476
64357,D,2,14.08546013,12/7/2023 15:58,Credit Card,Unit 0954 Box 3058 DPO AP 91269,Electronics,18.269744,23.02416524
48087,D,9,61.2353047,2/25/2024 14:25,Debit Card,9860 Blanchard Walks Kentfort; NE 96052,Books,18.66650435,448.243325
62059,A,9,91.14750342,12/21/2023 16:02,Credit Card,5364 Martin Forest Karenland; MT 33256,Home Decor,8.277223357,752.4271888
9739,D,7,88.0451987,3/10/2024 11:03,Credit Card,37936 Martin Branch Ryanport; NY 22224,Electronics,10.93392164,548.9288396
744100,A,1,31.94335812,3/11/2024 16:00,PayPal,23849 Adriana Lodge Suite 388 Haleyton; PW 24421,Home Decor,16.59913828,26.64103593
109346,A,7,22.61024337,11/27/2023 2:04,Credit Card,137 Contreras Trail Goldenton; PA 06367,Electronics,10.18437511,142.1527196
372084,C,5,81.1958028,1/4/2024 12:13,PayPal,433 Bradley Union Suite 576 Millerville; MD 36585,Clothing,8.789030322,370.2973954
438378,D,6,59.15644769,8/23/2023 13:01,PayPal,506 Gordon Isle Lake Williamstad; NV 55107,Books,12.71437247,309.8104596
46410,C,7,48.14462865,6/14/2023 21:11,Credit Card,590 Walker Cape Buchananhaven; HI 81971,Home Decor,3.544063534,325.068467
682136,C,5,82.94479025,1/18/2024 4:23,Credit Card,785 Lucas Well Suite 229 Lake Travis; CT 95414,Books,1.027086171,410.4643789
318943,C,7,32.72603563,10/18/2023 10:36,Cash,1224 Shannon Roads Lake Allison; MO 63776,Books,17.63977217,188.6726625
413889,D,9,30.2147508,7/18/2023 21:13,PayPal,169 Kathleen Mill Apt. 291 New Samantha; WV 67421,Home Decor,7.176120867,252.4185338
629111,B,3,65.07387017,11/14/2023 19:58,PayPal,7437 Estes Trafficway Suite 803 Port Brittany; VT 30452,Clothing,0.4435168,194.3557699
568454,B,8,34.53266753,7/25/2023 22:13,Debit Card,15417 Jordan Trail East Derrickview; MA 92984,Clothing,11.84584618,243.5358469
704569,A,2,48.41111784,1/9/2024 4:16,PayPal,325 Mack Roads Hendersonburgh; AL 21247,Books,1.166662766,95.6926467
983030,D,7,50.93331002,4/30/2023 17:47,PayPal,516 Jamie Turnpike Suite 660 West Shaun; VI 08807,Electronics,12.5830294,311.6704965
562479,B,2,28.4521401,3/9/2024 14:43,Credit Card,06660 Christopher Tunnel Suite 119 North Dylanborough; TX 29364,Home Decor,11.7515196,50.21716256
281525,D,4,15.55162638,11/24/2023 19:30,Credit Card,1841 Raymond Underpass Apt. 259 Port Ronald; MN 37204,Electronics,6.136825487,58.38900084
778876,A,7,79.00102127,4/1/2024 0:52,Cash,5001 Rios View Suite 143 New Traciville; GU 45415,Electronics,1.100604027,546.92073
454556,A,3,80.52286552,9/11/2023 8:08,Debit Card,6092 Steven Freeway West Matthew; FM 30359,Electronics,7.497369896,223.4573053
135572,B,2,63.85326193,2/22/2024 0:02,Credit Card,084 Phillips Hill New Crystalfort; CA 24668,Electronics,1.441728595,125.8653424
675408,B,7,23.37486023,11/26/2023 16:44,Credit Card,20125 Nicholas Mount Apt. 363 South Johnny; FL 73082,Clothing,8.443116824,149.8090543
842037,A,1,52.85919075,9/5/2023 21:55,Credit Card,854 Kelly Avenue New Madisonshire; DC 51550,Electronics,19.79595202,42.39521071
649414,A,8,26.01094281,8/28/2023 16:54,Debit Card,6633 Mark Cove North Paulborough; FM 75360,Books,5.690890726,196.2455078
33715,C,3,89.31461114,8/22/2023 0:03,PayPal,401 Williams Gateway Frederickberg; MH 90029,Books,7.72646193,247.2412551
708472,C,2,72.75597599,9/7/2023 15:15,Credit Card,62247 Cohen Shoal Lake Jason; NY 33610,Clothing,9.103467771,132.2653183
414610,B,3,12.82389173,6/29/2023 4:37,Debit Card,8474 Patricia Streets Apt. 029 Stephaniechester; HI 08119,Books,1.583785307,37.86236646
601271,A,5,10.14993183,6/10/2023 1:40,PayPal,63494 Davis Underpass Suite 775 Port Patrickton; AK 06324,Books,8.133092808,46.62214227
954564,A,8,98.53848264,7/19/2023 16:43,PayPal,66146 Jefferson Spring Suite 644 Perezhaven; TX 64458,Books,14.91929135,670.6979146
695553,A,7,13.58622101,6/11/2023 18:18,PayPal,722 Ronald Lakes Suite 456 New Michaelhaven; NE 20856,Clothing,6.377824993,89.0380093
708618,D,7,87.92737572,2/17/2024 1:37,Cash,34310 Regina Tunnel Suite 458 Riversbury; IN 49285,Electronics,10.12117182,553.1966646
964885,D,7,96.02340649,1/10/2024 12:12,Credit Card,833 Perry Station Port Alexandra; MN 87275,Clothing,4.786597826,639.9900654
381224,D,8,37.72933365,8/14/2023 18:06,Cash,085 Keith Road Suite 666 Kennethstad; NC 81027,Clothing,19.932291,241.6721046
620415,B,1,58.61229043,9/20/2023 0:37,PayPal,PSC 8188; Box 1365 APO AA 82251,Books,9.599731347,52.98566801
23125,A,4,68.26673497,3/16/2024 16:36,Credit Card,2654 Brown Pine Apt. 973 New Shawn; NM 08919,Electronics,9.64664996,246.725128
855281,A,6,56.83841375,5/14/2023 18:15,Debit Card,Unit 0708 Box 7372 DPO AE 26138,Home Decor,10.47720868,305.3000072
337795,C,9,29.21537478,12/28/2023 16:09,Debit Card,87557 Johnston Crossroad Suite 396 Smithshire; NJ 25616,Books,13.63391671,227.0895742
884302,D,2,62.31110898,3/13/2024 23:43,PayPal,7332 Smith Drives New Lori; PR 73561,Electronics,18.95198965,101.0038281
506691,C,1,33.2803759,7/21/2023 22:48,Debit Card,21085 Gabriela Gateway Olsonburgh; WI 68360,Electronics,0.555263502,33.09558212
412225,B,2,24.85200922,7/6/2023 12:03,Debit Card,4417 Jordan Junctions South Dorothy; ME 82843,Electronics,4.805532056,47.31547591
492912,B,7,55.49716542,9/17/2023 9:06,Cash,941 Wheeler Crescent Luisburgh; CT 00757,Home Decor,19.86414704,311.3118881
791993,D,3,43.47989431,4/15/2024 9:22,Debit Card,188 Evans Forks Apt. 399 New Sharon; NH 77800,Electronics,6.619224184,121.8055879
255651,A,2,12.46687612,1/28/2024 9:21,Debit Card,4211 Angela Fort Cherryfort; AL 16681,Home Decor,4.031153158,23.92863451
43297,A,7,95.47099955,8/15/2023 2:36,PayPal,613 Lance Plains Suite 059 New Douglas; PW 46998,Clothing,15.37170439,565.5683581
334414,D,2,13.56009547,6/2/2023 10:10,Credit Card,7540 Robinson Terrace New Brandifort; SD 81372,Clothing,8.461489169,24.82541893
542947,A,3,91.2660242,1/31/2024 21:46,Debit Card,9126 Murphy Squares Apt. 923 Ricardofort; NM 43962,Books,17.47964567,225.9391397
591182,D,7,27.07626808,7/17/2023 7:22,Credit Card,7025 April Lock Apt. 207 Paulside; WI 07543,Clothing,16.25165445,158.7314859
114992,D,4,22.76760906,11/7/2023 7:53,PayPal,USNV Ramos FPO AE 50033,Clothing,12.55304215,79.638326
749122,B,1,16.22475583,3/11/2024 7:01,Credit Card,6893 Veronica Path Apt. 667 Mosesside; ND 94031,Electronics,14.91202624,13.80531598
238947,C,5,48.31342589,4/8/2024 17:32,PayPal,48717 Maldonado Drive Apt. 616 Williamshire; NJ 31318,Clothing,3.295818021,233.6055165
511761,C,9,62.8176228,1/10/2024 21:43,PayPal,69391 Randall Divide Apt. 442 North Kevin; FM 46404,Books,19.00080207,457.9359357
810766,B,8,91.33611256,3/10/2024 20:28,Debit Card,4130 Adkins Course Apt. 460 Chadchester; ID 52281,Clothing,8.458428009,668.8841059
996116,B,9,80.53736786,4/30/2023 7:44,Cash,16742 Nguyen Tunnel Lake Richard; WV 14455,Books,10.557164,648.3141527
375974,C,9,24.366127,8/24/2023 23:03,Credit Card,6158 Bonnie Expressway North Nicholas; IL 12559,Home Decor,0.374442586,218.4740086
621259,C,7,25.09532838,5/9/2023 8:57,Credit Card,024 Andrew Terrace South Cherylburgh; IL 67494,Clothing,6.952649785,163.4537666
828812,D,4,10.73443304,12/14/2023 23:42,Cash,2592 Perez Shoals Nicholaston; MA 04781,Books,11.30780657,38.08241645
883259,B,5,71.90393765,5/2/2023 12:53,Credit Card,51624 Kelly Walks Port Kristin; GA 93173,Electronics,9.397882056,325.732452
692605,B,1,11.57313403,7/5/2023 3:21,Debit Card,7264 Peter Trafficway Lake Andrea; SD 04605,Electronics,13.54989404,10.00498663
352444,B,1,22.46935953,6/22/2023 11:02,Credit Card,13191 Patricia Stream South Andrewhaven; AZ 68227,Books,3.164328277,21.75835523
124402,B,3,67.10939399,2/7/2024 11:25,Debit Card,2856 Johnson Rue Kimberlyborough; MP 05210,Home Decor,0.218496731,200.8882865
899809,D,8,23.52414467,7/3/2023 2:10,Cash,658 Young Via Suite 469 North Damonmouth; VA 23650,Electronics,13.69552782,162.4191111
144836,C,2,23.78950655,4/14/2024 8:50,Credit Card,4752 Chelsey Oval Suite 352 Lake Hectorberg; KS 59044,Electronics,14.38976237,40.73250617
113241,B,4,31.06028252,8/18/2023 1:56,Debit Card,68952 Dominique Meadow Apt. 260 Port Brian; UT 68616,Home Decor,3.058342215,120.4414111
618270,B,2,44.6734731,12/20/2023 20:33,Credit Card,2241 Mark Plain Apt. 932 Harrisonmouth; PR 65241,Electronics,19.39333515,72.01959348
252815,C,5,10.70794879,11/10/2023 15:42,Cash,8346 Matthew Mountains West Johnstad; GU 53075,Electronics,1.429210146,52.77454849
29889,D,9,77.14561638,5/8/2023 21:18,Debit Card,89097 Lisa Bridge Port Williamport; MT 76416,Electronics,10.44038919,621.8218241
531414,A,1,79.64413698,6/7/2023 8:30,PayPal,591 Johnson Crest Lake James; VT 17600,Clothing,13.18564045,69.14254744
129973,C,5,43.00698068,12/5/2023 0:10,Debit Card,10829 Payne Row Robertside; MN 73469,Books,10.31353246,192.8572088
250763,D,9,81.83114315,9/8/2023 16:22,Credit Card,7317 Hoffman Estates New Markfurt; HI 42615,Books,10.86144517,656.4878856
112699,B,1,35.62944672,9/15/2023 11:29,Debit Card,50826 Walter Courts West Rebeccachester; FL 28822,Electronics,8.204056423,32.70638681
387464,A,9,98.71241094,10/15/2023 1:13,PayPal,00896 Eric Center Lake Luis; PW 41525,Electronics,8.699155081,811.127387
832393,A,8,45.79590161,5/11/2023 10:42,Debit Card,0318 Pratt Isle Suite 655 South Keith; MT 76741,Home Decor,9.761820742,330.6031023
934377,A,4,70.19348787,2/9/2024 14:40,Cash,534 Steven Shoal Suite 470 Lake Richard; TX 70100,Clothing,8.40061189,257.1872215
109224,B,5,39.0201401,12/22/2023 23:11,Credit Card,266 Dennis Freeway Thomasfurt; MP 74924,Clothing,7.063033002,181.3206736
108574,D,5,50.57477638,1/31/2024 5:12,Cash,42202 Kristin Walks Port William; NM 06237,Electronics,1.421568403,249.2791067
230862,A,6,68.05759179,10/16/2023 6:35,Debit Card,1402 Matthew Land East Terrybury; FL 28924,Home Decor,15.85352172,343.6084001
23786,A,7,41.27725267,6/21/2023 20:30,Cash,PSC 9559; Box 3716 APO AP 20451,Books,8.84539687,263.382811
168376,C,8,69.09330897,7/20/2023 8:09,Debit Card,5476 Parrish Route Lake Timothyhaven; CO 87073,Home Decor,3.076426587,535.7416323
816186,B,8,23.14133158,5/31/2023 18:18,Credit Card,904 Paul Corner Christopherbury; MS 47099,Electronics,18.47285656,150.9317327
785180,D,2,53.53772962,11/30/2023 2:19,Credit Card,992 Cassandra Pass Suite 735 Sullivanfurt; MH 09897,Clothing,11.75768945,94.48585926
56550,B,9,34.55732181,7/30/2023 9:18,Debit Card,16933 Aaron Stravenue Apt. 882 Port Douglas; MH 68019,Electronics,6.103154726,292.0341149
595446,B,7,92.80255545,10/1/2023 16:02,PayPal,608 Green Brooks Suite 209 Nortonborough; MN 15157,Electronics,16.45831692,542.7017173
54514,B,4,84.22333207,10/11/2023 17:30,Debit Card,3906 Murphy Route Suite 761 Evansfurt; ME 63873,Books,12.06046456,296.2624278
75797,B,4,53.86776062,8/31/2023 7:32,Credit Card,17670 Erica Village Suite 551 West Thomasview; DC 10863,Clothing,14.1806671,184.9158113
661329,A,8,50.83750576,10/3/2023 20:44,Cash,750 Michaela Shore Apt. 287 Jennifershire; SC 71623,Home Decor,11.40228834,360.3269341
349841,B,4,85.05902832,3/28/2024 8:50,Debit Card,801 Watson Islands New Amy; ID 52102,Books,13.9188295,292.8792288
886336,A,6,72.14051106,2/7/2024 23:51,Credit Card,93259 Harrison Way Apt. 153 Kimburgh; MP 85794,Electronics,4.282690745,414.3057364
228331,C,5,71.49885422,9/16/2023 3:23,Debit Card,2098 Bryan Estates West Stephaniefurt; AZ 46551,Electronics,4.512501815,341.3623356
543983,D,3,59.34290697,10/30/2023 14:29,PayPal,043 Matthew Court Apt. 906 North Courtneyland; WV 48030,Books,16.19356538,149.1995236
852199,B,2,87.61235718,8/29/2023 12:50,Credit Card,6752 Shaffer Knoll West Timothyport; IA 73791,Books,19.99128231,140.195047
847081,B,9,27.05496354,12/8/2023 3:19,Debit Card,687 Valerie Fields Amystad; OR 47333,Home Decor,6.97097972,226.5207077
99565,D,9,87.56975054,7/23/2023 1:36,Credit Card,727 Campos Radial Janetview; ME 83291,Clothing,5.458494197,745.1078471
540198,D,1,56.86670293,1/19/2024 7:54,Cash,90681 Joanna Extensions New Julie; AZ 44865,Books,1.175860313,56.19802994
985142,D,3,65.91947436,8/31/2023 21:09,PayPal,262 Morales Fork Suite 384 New Georgebury; MP 53315,Home Decor,9.41551641,179.1384463
101832,A,8,96.61792155,1/29/2024 3:25,PayPal,750 Timothy Circles Apt. 136 Michaelside; IA 05660,Electronics,17.95114977,634.19115
649275,B,6,48.20529431,9/11/2023 0:07,PayPal,9035 Justin Field Apt. 348 West Ethan; NY 10331,Electronics,5.478221263,273.3870098
593758,A,5,70.12288512,4/16/2024 1:07,PayPal,00275 Middleton Crossroad Sabrinatown; NV 03198,Electronics,10.75866452,312.8929958
701441,D,5,56.99170292,10/11/2023 7:19,Debit Card,095 Morales Squares Suite 132 Benjaminside; NM 65409,Clothing,9.913130543,256.7102051
168379,D,6,93.84452414,3/25/2024 6:18,PayPal,01728 Alex Motorway Port Vanessa; VA 86447,Clothing,12.29325867,493.8478442
416279,B,7,53.88809903,5/1/2023 9:36,Cash,07850 Aaron Plain East Jessica; NV 69260,Electronics,9.694706408,340.6466423
801248,D,1,33.05187557,10/9/2023 5:11,Credit Card,0454 Gonzalez Cliff Apt. 862 Lake Michael; CT 02630,Books,2.601125428,32.19215483
584093,C,9,53.44597588,1/4/2024 0:56,Cash,545 Landry Vista Apt. 057 Nathanfort; OK 65878,Clothing,2.750177655,467.7850494
195716,D,3,92.50817276,9/23/2023 13:56,Debit Card,PSC 8443; Box 8637 APO AE 60455,Books,4.579088313,264.8164255
84448,A,4,55.06431251,10/18/2023 22:46,Cash,8320 Joshua Circles Apt. 368 North Conniefurt; CO 92656,Clothing,4.66725154,209.9772902
372360,B,1,23.15270771,10/23/2023 21:53,Credit Card,63884 Brown Station Apt. 543 New Dennis; CO 34811,Electronics,11.44988149,20.50175011
549715,C,3,58.74467982,10/19/2023 16:15,Credit Card,60603 Guerra Terrace Apt. 267 Kingfurt; MO 63700,Home Decor,12.75071654,153.7629366
475629,C,2,44.88393531,3/10/2024 12:45,Cash,76905 Hernandez Prairie Suite 832 New Branditon; CA 26911,Home Decor,1.938791733,88.02745856
775289,D,2,68.47966249,7/19/2023 9:46,Debit Card,6837 James Port Suite 411 Ianside; VT 53542,Electronics,8.768650365,124.9498406
707188,B,1,31.72168171,2/27/2024 17:39,Credit Card,3216 Griffin Valleys Suite 392 Dennisport; CO 54271,Home Decor,11.03139655,28.2223372
684168,A,8,39.00639204,5/8/2023 7:56,Credit Card,7612 Kevin Landing Apt. 383 South Crystalton; MH 93003,Electronics,17.55163519,257.2810592
935231,C,3,56.49176452,10/3/2023 6:40,Cash,Unit 6212 Box 6564 DPO AP 41740,Books,7.429753508,156.883697
269677,C,3,20.64532608,3/21/2024 8:30,Debit Card,33225 Medina Bypass Apt. 462 Port David; ME 11783,Clothing,13.68509564,53.45998039
240169,D,6,28.94549157,4/7/2024 5:02,PayPal,4962 Huff Mount New Ericview; IN 03663,Home Decor,15.58095109,146.6130521
822588,A,8,82.12071863,6/21/2023 7:56,Cash,8267 Luna Circle Hoffmanbury; NM 60217,Home Decor,1.314301378,648.3312391
752287,A,9,94.52975256,3/14/2024 22:25,PayPal,Unit 0371 Box 4213 DPO AE 40419,Books,18.32537514,694.8613871
213697,D,9,97.25817143,10/6/2023 17:01,Cash,295 Young Shoal Apt. 026 South Robert; IA 41264,Books,6.951537436,814.4750991
748133,D,4,94.3535492,4/19/2024 11:41,Credit Card,03061 King River Antonioborough; AZ 45570,Books,2.134335241,369.3589126
