CustomerID,ProductID,Quantity,Price,TransactionDate,PaymentMethod,StoreLocation,ProductCategory,DiscountApplied(%),TotalAmount
57500,A,1,61.6649373,10/28/2023 0:24,PayPal,618 Santiago Brooks North Christopherfort; OK 77913,Clothing,17.34964517,50.96628948
845950,A,9,95.50459321,8/27/2023 1:45,Cash,Unit 3856 Box 7514 DPO AA 12698,Electronics,5.11426091,815.5821522
502738,B,5,87.38861716,10/10/2023 3:06,Credit Card,USCGC Stout FPO AP 45163,Electronics,3.848986414,420.1252058
144135,D,6,16.56469934,5/31/2023 6:58,Cash,5540 Adam Flat Suite 037 South Linda; PA 11601,Clothing,0.275277156,99.11460303
135706,C,4,74.30347664,2/11/2024 14:49,Cash,8862 Jessica Inlet Sarahborough; VT 22561,Clothing,12.77530306,259.2439293
557091,B,6,72.10866226,2/19/2024 0:44,Credit Card,Unit 1966 Box 0687 DPO AP 75563,Clothing,19.59326655,347.8813191
928277,D,8,36.85479508,2/4/2024 18:37,Cash,28144 Ortega Rest Suite 403 Emilytown; IL 40670,Books,13.0601323,256.3320807
568943,A,3,19.83903923,9/18/2023 20:10,Credit Card,723 Sydney Isle Suite 878 East Melissa; MD 59891,Books,18.01843908,48.7930621
89532,C,5,86.86660948,8/1/2023 2:10,Cash,89183 Nelson Plains Suite 167 Lake Brian; SD 36848,Electronics,5.130325905,412.0503465
472742,C,2,59.8874164,6/11/2023 3:33,Credit Card,2132 Chelsea Radial Apt. 610 Silvaport; MP 67243,Home Decor,10.04825696,107.7395498
128415,C,2,72.85709346,9/3/2023 9:52,Credit Card,PSC 4396; Box 1754 APO AE 41727,Home Decor,0.914689241,144.3813549
863731,C,7,51.20239944,7/15/2023 15:12,PayPal,49631 Gregory Square Apt. 426 South Stephanie; OH 34246,Books,15.84335164,301.6315628
322635,A,6,30.01220773,6/5/2023 23:23,PayPal,USNV Williams FPO AA 19754,Clothing,12.56851095,157.4407207
228007,C,4,33.43135842,3/24/2024 17:14,PayPal,2960 Paul Gateway Vasquezfort; VA 54853,Electronics,17.20475081,110.718306
97636,A,5,58.13439181,11/3/2023 21:10,Debit Card,6539 Young Vista North Sydneyville; AL 06939,Books,10.31880111,260.6780977
198313,A,1,31.10898482,3/26/2024 7:24,Debit Card,1120 Lee Tunnel Morrismouth; MS 28524,Books,4.365754785,29.75084283
153315,C,7,45.88080702,12/17/2023 21:36,Credit Card,1133 Phillips Circle Apt. 045 Andrewville; MP 02997,Clothing,9.014674374,292.2136116
51962,A,8,16.69638568,3/17/2024 8:08,PayPal,992 Smith Path Suite 018 Salasbury; LA 96292,Clothing,17.19111758,110.6087231
877060,A,9,99.59543919,6/15/2023 11:00,Debit Card,USCGC Miller FPO AP 63773,Electronics,18.62203779,729.4386498
291426,B,8,65.50150389,12/6/2023 0:49,Cash,8547 Hamilton Lodge Ruizview; NY 70526,Clothing,5.563731516,494.8574086
503188,D,5,23.14509418,3/18/2024 9:11,Cash,570 Katherine Field Suite 902 East Bryanbury; WI 17830,Home Decor,2.081668373,113.3164504
854314,C,3,21.70974921,11/27/2023 16:12,Credit Card,93149 Patricia Estates Apt. 783 South Renee; MP 12078,Books,6.79070501,60.70651254
925831,C,9,53.49562453,3/7/2024 23:20,PayPal,48658 Holly Views Suite 081 Joshuaton; MO 96137,Books,17.1623285,398.8307675
628891,A,6,12.22891273,9/1/2023 21:59,Debit Card,Unit 5064 Box 3630 DPO AE 85111,Home Decor,16.95936186,60.92980303
961655,A,5,47.08335011,4/4/2024 20:05,Credit Card,14338 Troy Route Frostview; KY 68538,Clothing,19.40827703,189.7264155
639021,C,3,95.04239588,6/24/2023 13:59,PayPal,8782 Paul Extension New Kelly; VA 13824,Books,3.752368216,274.4281657
173473,C,6,84.1023776,7/10/2023 6:16,Cash,7288 Diana Alley Suite 635 North Bradley; CA 79312,Electronics,3.470496675,487.1016443
389628,D,3,93.69632249,10/19/2023 10:26,Debit Card,PSC 7502; Box 6403 APO AP 43001,Clothing,11.23094602,249.5200173
624244,B,6,20.00018639,12/16/2023 19:46,PayPal,7722 Stephen Causeway Suite 275 Lewishaven; FL 21994,Clothing,14.95996565,102.0489922
331672,D,4,43.37293698,7/27/2023 3:38,Cash,1710 Larry Port Suite 246 Paynetown; MH 80904,Books,1.685526643,170.5674983
835061,C,2,59.94977434,7/31/2023 18:13,Debit Card,1533 Stephenson Stravenue New Justin; KY 55726,Clothing,11.38561212,106.2482511
198243,D,8,74.82419533,9/14/2023 17:15,PayPal,01521 Lopez Course Floresside; FL 90596,Books,19.6581445,480.9211752
295015,D,4,45.32097039,7/9/2023 16:01,Credit Card,70345 Bauer Stream Apt. 453 Port Jeanne; PR 72444,Books,17.48633761,149.58397
621980,D,9,38.70553501,12/4/2023 22:30,Debit Card,41622 Sheila Street West Thomashaven; PW 38347,Books,6.801580868,324.6565207
187262,A,7,37.45582274,1/22/2024 20:32,Credit Card,USNV Moore FPO AP 84254,Clothing,9.740093918,236.653133
758186,D,2,81.05090652,2/5/2024 3:18,Cash,634 Anderson Loop Lake James; MA 84465,Electronics,4.437321864,154.9088338
99392,A,4,44.36389941,9/2/2023 18:40,Debit Card,Unit 5317 Box 2780 DPO AP 77191,Electronics,14.73069571,151.3151535
550437,A,5,11.46814984,5/12/2023 8:18,Debit Card,7080 Murphy Run Hernandezborough; AK 87998,Home Decor,9.245779149,52.03915019
665301,C,3,79.31938388,6/7/2023 19:16,PayPal,USCGC Morrison FPO AE 37147,Electronics,6.908331458,221.5192138
784530,A,9,24.52015363,5/10/2023 9:39,PayPal,619 Linda Summit Edwardsberg; ND 50252,Home Decor,11.28593146,195.7754331
802918,A,5,66.53900248,2/3/2024 16:01,Cash,USNS Gross FPO AA 52824,Clothing,14.05414222,285.9375822
612655,C,2,12.65183871,9/10/2023 2:34,Debit Card,3112 Logan Rapid New Mitchell; NM 25289,Home Decor,2.547931815,24.65895698
716806,B,3,44.82870907,8/3/2023 20:18,Cash,651 Elizabeth Prairie South Amy; NJ 43771,Books,16.34173315,112.5087632
431907,A,9,51.03389101,7/31/2023 9:57,Debit Card,0590 Leslie Expressway Apt. 256 Travishaven; AS 92063,Electronics,2.064259186,449.823773
72274,D,7,97.57743972,11/28/2023 8:33,Cash,241 Estrada Fort Suite 258 Nelsonland; SD 04228,Books,17.04763495,566.599558
769435,A,2,17.9353132,11/19/2023 11:53,Debit Card,047 Isabel Ports Marksburgh; KY 48954,Home Decor,2.846328676,34.84963048
303926,C,9,77.63645632,12/12/2023 13:10,Credit Card,724 Nathan Inlet Suite 678 Leetown; SC 85779,Home Decor,0.165074254,697.5746867
788957,C,4,96.82762269,5/5/2023 11:44,Credit Card,25311 Garza Path Christinafort; HI 95397,Home Decor,10.81960086,345.4050416
486630,A,9,34.92182921,5/11/2023 9:39,Debit Card,3434 Thomas Ville East Ashleyton; NC 44189,Home Decor,5.040021918,298.4558522
195754,A,2,30.30865342,3/1/2024 15:55,Credit Card,PSC 2189; Box 2680 APO AA 36973,Home Decor,12.17382587,53.23786146
598248,A,4,95.68616556,9/14/2023 23:59,Debit Card,49692 Lara Heights Lake Melvin; PA 81875,Electronics,1.485480103,377.0590664
247102,A,5,54.06028215,11/15/2023 21:16,PayPal,65156 Sean Ridge Port Jill; ND 06070,Electronics,9.437111373,244.7927656
591975,A,2,84.03295719,10/21/2023 6:17,Credit Card,0692 Evans Forest Kellyshire; HI 41913,Clothing,12.88841613,146.40488
833956,B,1,81.51671521,1/17/2024 3:22,Credit Card,4585 Lloyd Locks South Juliafort; GA 17561,Home Decor,9.625834338,73.67005125
306485,C,7,39.34017874,1/14/2024 2:55,PayPal,334 Benitez Green Suite 087 Jeffreyburgh; PR 80666,Home Decor,6.295896074,258.0435338
159869,B,1,26.87259159,5/23/2023 23:47,PayPal,Unit 4065 Box 1899 DPO AA 23970,Home Decor,11.68525925,23.73245959
386744,D,8,73.26009697,11/9/2023 1:54,Debit Card,8579 Joseph Flat South Samanthaton; FM 72921,Clothing,19.9166358,469.3532022
818175,D,3,55.11728184,9/6/2023 13:11,Debit Card,845 Todd Way South Jeffrey; NM 56052,Clothing,4.59932352,157.7467792
290767,A,6,54.1449432,1/16/2024 22:12,PayPal,0830 Shaw Square Lake Bruceview; MA 92286,Books,5.389105879,307.3620893
55362,B,7,59.15857959,9/9/2023 12:14,Debit Card,20325 Steven Road West Matthew; TX 62513,Books,12.94370561,360.5088704
863527,D,1,12.30872319,12/15/2023 15:56,Credit Card,2030 Rivera Plains Baldwinfurt; HI 12140,Books,17.66239809,10.1347075
715801,B,6,10.4560875,2/19/2024 8:39,PayPal,USS Bowman FPO AE 32698,Home Decor,6.452325435,58.68856021
499782,A,7,38.27053579,9/10/2023 11:19,Debit Card,7324 Teresa Locks Suite 064 Wendymouth; CA 45570,Clothing,11.51788551,237.038055
126130,A,6,39.13168856,5/12/2023 0:00,Credit Card,754 Richard Burgs Suite 050 West Maria; CA 84076,Clothing,17.0515645,194.7547407
527168,D,4,74.68583331,1/13/2024 1:36,Debit Card,Unit 1312 Box 1459 DPO AA 68155,Books,18.05948979,244.7918115
121628,C,1,39.30994547,6/20/2023 13:58,Credit Card,0506 Logan Mountain Joneschester; WY 45930,Home Decor,17.48465237,32.43673815
901982,A,9,42.35976668,9/16/2023 5:47,PayPal,81081 Miller Crossing Apt. 476 Stacychester; MD 19533,Clothing,9.781290959,343.9479118
462183,D,4,59.45913137,7/1/2023 15:36,PayPal,73733 Wright Bridge Apt. 358 Pamelastad; MI 03522,Home Decor,5.548726131,224.639628
339175,D,7,63.24480675,1/31/2024 17:30,PayPal,07469 Angela Throughway Lynchshire; RI 82603,Clothing,7.730607993,408.4891907
663967,D,7,39.9962995,9/7/2023 14:48,Cash,12399 Morris Cape Suite 018 Kimberlyfurt; CO 38955,Home Decor,8.917807047,255.0065468
962567,D,2,60.22947799,8/10/2023 10:05,PayPal,881 Richard Ford Suite 782 West Mark; CA 52577,Clothing,8.710915489,109.9658781
133864,D,1,65.60369104,2/2/2024 16:48,Cash,Unit 0578 Box 3759 DPO AA 60295,Clothing,2.227276334,64.14251555
378173,C,8,33.5120294,9/7/2023 12:16,Cash,8171 Bradley Row East Jessica; FL 13310,Books,12.03710917,235.8251987
186456,A,8,31.217104,5/19/2023 2:23,Cash,4147 Daniel Ville East Jesse; RI 32432,Clothing,11.0090078,222.2432847
358899,A,7,90.13907558,7/25/2023 22:49,Debit Card,480 Melissa Harbors South Melinda; PR 00563,Electronics,19.56254966,507.5390191
779397,D,8,68.27050086,11/17/2023 10:52,Debit Card,55998 Dennis Shore Richardchester; LA 86611,Home Decor,17.0465228,453.0620349
403584,A,3,37.9965861,4/21/2024 20:48,Credit Card,818 Shields Shoal Lake Lindsayhaven; DC 07280,Clothing,3.277342836,110.2539231
945686,A,2,59.56916425,8/3/2023 15:00,Debit Card,Unit 6347 Box 2611 DPO AE 74105,Clothing,14.62874558,101.7098855
307017,C,7,73.66661431,5/22/2023 10:48,PayPal,260 Rosario Groves Apt. 081 West David; VI 16951,Electronics,10.00457498,464.0760785
675048,A,8,12.03663259,5/7/2023 11:38,Credit Card,038 Garrett Ranch Heatherborough; AZ 58022,Books,3.737073398,92.69451837
170651,D,1,92.78492107,10/14/2023 5:57,Credit Card,23421 Snyder Trail Suite 217 Sheilaton; RI 97877,Home Decor,2.064460597,90.86941293
461738,C,9,74.55077363,12/5/2023 18:30,Credit Card,7491 Amber Orchard Port Nicole; AL 01491,Home Decor,6.889165493,624.7336272
634831,A,4,45.30287249,2/3/2024 2:33,Cash,54233 Turner Unions Suite 202 Alyssahaven; GU 26053,Clothing,13.91583374,155.9944003
138120,D,4,93.90364705,11/20/2023 21:32,Cash,76427 Randy Ranch Myersshire; PA 78715,Books,8.274114531,344.535807
662086,A,3,15.02629897,10/22/2023 12:53,Debit Card,0286 Alan Rest New Robert; OK 27142,Electronics,18.42070632,36.77504569
229294,D,6,77.87634463,7/8/2023 18:38,Credit Card,66691 Estrada Lane Wattsfort; WV 69265,Electronics,7.95557522,430.0850007
759108,A,1,57.36589624,9/21/2023 12:02,Cash,2181 Jessica Courts Dianeton; GA 14856,Electronics,17.40419884,47.38182159
159316,C,6,69.83105323,1/12/2024 8:25,Cash,USS Mcguire FPO AA 18195,Books,2.634927653,407.946333
293391,C,2,52.4251616,3/12/2024 12:10,PayPal,9374 Donaldson Plaza Apt. 067 Petersshire; GU 53627,Electronics,8.585513779,95.84838425
876274,D,9,23.25076896,11/19/2023 12:54,Credit Card,866 Schaefer Meadows Charlesfort; FL 21799,Electronics,19.64125316,168.1562391
961233,A,2,33.47135022,4/26/2024 5:10,PayPal,5918 Jesse Manors Colleenport; FL 25172,Home Decor,11.54276953,59.21565881
246935,B,7,51.6739257,5/14/2023 4:31,Credit Card,393 Bennett Mount Apt. 854 Phillipsport; ID 36695,Home Decor,18.75154766,293.8898543
882992,D,1,92.69562374,8/9/2023 9:17,Cash,1334 Sanders Extensions West Jessicahaven; TN 84019,Home Decor,0.697317922,92.04924054
410498,D,7,16.1490246,4/26/2024 13:41,PayPal,6678 Walters Burg Apt. 510 Katrinafort; AL 60265,Books,4.882504482,107.5238343
404546,B,5,19.42379215,7/10/2023 5:22,Debit Card,157 Jones Trail Suite 384 Brucefort; NC 01968,Electronics,6.640469106,90.66980615
315261,B,8,23.74378863,9/19/2023 5:54,Credit Card,827 Julia Point Shaffertown; WI 77126,Clothing,19.32090774,153.250185
634145,D,4,66.89087012,3/21/2024 11:52,Debit Card,447 Cooper Flat West Travis; CT 84646,Clothing,11.55025247,236.6592229
219513,B,7,42.96745635,9/6/2023 13:36,PayPal,Unit 8879 Box 8585 DPO AE 04773,Electronics,2.87149516,292.1355355
821021,B,6,23.43195453,3/2/2024 13:40,Cash,77509 Benton Well South Christina; AL 95884,Books,0.520305796,139.8602203
51440,A,5,20.97684738,2/20/2024 8:13,PayPal,8736 Arthur Flats East Elizabeth; MT 38119,Electronics,6.498283141,98.0685622
440697,C,4,70.67445213,2/26/2024 9:54,Debit Card,991 Gonzalez Forges Apt. 965 Port Gerald; NM 06848,Home Decor,15.43269186,239.0699269
199299,B,7,51.63316584,12/3/2023 12:38,Cash,PSC 6206; Box 2124 APO AE 56309,Electronics,15.6264477,304.9531533
881328,C,5,88.54818176,6/9/2023 22:22,PayPal,573 Bond Station Bellton; PW 08289,Books,11.09823632,393.6044765
911952,D,5,46.36230961,11/15/2023 6:59,Cash,19259 Collins Key Suite 433 Fordside; SD 84865,Home Decor,18.22948738,189.5534912
242009,A,1,69.01675615,6/6/2023 6:22,Credit Card,145 Bryant Cape Suite 449 Pachecoside; DE 45317,Electronics,2.444269148,67.32980087
866873,D,2,81.62600503,4/19/2024 19:30,Debit Card,6797 Carrie Rest Apt. 227 East Suzanneborough; NY 99276,Books,15.14966944,138.5198702
180217,B,5,95.83109041,9/8/2023 1:54,Cash,992 Wright Trafficway Suite 148 Williamfurt; SD 63060,Books,15.8639368,403.142534
563136,C,3,88.23679218,1/31/2024 5:52,Debit Card,29242 Martin Drives Port Brenda; CT 93516,Clothing,9.024245804,240.8222615
351372,A,2,79.77759303,8/9/2023 6:00,Debit Card,73592 Pedro Plains Apt. 585 South Margaret; NY 70761,Home Decor,14.9196791,135.7500643
163587,A,4,47.15992533,5/5/2023 0:50,PayPal,078 Teresa Orchard Brittanychester; FL 26364,Books,4.767854869,179.6456341
398211,C,4,98.45240209,4/19/2024 19:12,Credit Card,03979 Carr Burgs Apt. 790 South Johnfort; SD 54073,Home Decor,9.859655603,354.9813373
303714,A,4,33.82472011,9/28/2023 9:28,Cash,9057 Jennifer Mission West Antonio; DC 60793,Home Decor,4.167466849,129.6603444
189834,D,4,69.51661112,8/13/2023 18:13,Cash,14260 Jimenez Rapids Suite 242 South Matthew; CA 98592,Books,10.09148274,250.0054172
431450,A,3,21.75553984,6/2/2023 1:51,Cash,58265 Heather Rue Littleville; SD 87182,Books,13.64039153,56.36399708
501092,B,7,64.53349826,8/2/2023 6:16,Cash,886 Sydney Path Lake Meganborough; HI 48693,Home Decor,0.051882897,451.5001149
847767,A,9,72.08998077,7/5/2023 1:29,PayPal,5008 Jessica Trace Turnermouth; TN 97765,Electronics,1.833314961,636.9150993
260397,A,5,18.12638541,8/2/2023 21:56,Debit Card,17281 Rasmussen Views North Rachel; TX 22864,Home Decor,9.671917648,81.86608171
887421,B,4,36.545363,9/17/2023 13:53,Credit Card,0676 Jennifer Gardens East Kristinmouth; UT 62426,Electronics,1.966119353,143.3073502
64058,D,2,67.73721825,10/4/2023 0:41,Credit Card,97992 Bryan Lights Suite 620 North Terriview; NH 39347,Books,7.008863776,125.9792178
40302,C,2,64.192159,11/7/2023 5:21,Cash,38729 Christopher Way Kingtown; TX 81964,Books,17.51652058,105.8958525
701714,A,5,70.13904578,11/25/2023 13:19,PayPal,5736 Sherry Island Apt. 078 Danielport; TX 14174,Electronics,12.79038811,305.8399481
445536,A,7,21.19996664,6/4/2023 12:29,PayPal,9584 Michael Light Suite 113 East Mercedesville; WV 41545,Home Decor,5.104023449,140.8254076
678702,C,9,56.3778475,12/27/2023 8:50,Cash,81463 Holland Track Apt. 666 Holtfort; PW 80428,Books,0.632614928,504.1907354
135258,C,7,93.48465597,4/4/2024 12:48,Cash,7392 Wright Pass South Jonathan; PW 33205,Home Decor,6.174924394,613.984344
303658,B,5,95.8393839,1/13/2024 13:49,Credit Card,Unit 4071 Box 5310 DPO AA 89587,Clothing,19.319049,386.6206318
454209,B,6,21.40563693,5/4/2023 9:00,PayPal,2479 Campbell Locks Mistyfort; TN 75394,Home Decor,6.968418134,119.4840159
978716,A,3,90.49576135,3/31/2024 11:55,Cash,120 Larry Mount Apt. 747 Marthamouth; VI 16214,Electronics,3.856575866,261.017171
367297,B,5,61.88295124,3/10/2024 2:08,Credit Card,195 Daniel View Apt. 330 Sampsonshire; NM 09635,Clothing,8.76492641,282.2947805
263878,C,8,77.76260161,12/20/2023 2:32,PayPal,17867 Samantha Coves Apt. 817 South Davidmouth; AS 86798,Clothing,14.78995985,530.0923524
837603,A,1,23.55819081,11/17/2023 3:57,Cash,1327 Hampton Spurs West Raymond; AL 64518,Books,17.1604061,19.5155096
214855,B,1,76.40794798,5/19/2023 9:22,Debit Card,986 Lauren Lane Apt. 225 Mcneilfort; AL 72210,Books,1.587075414,75.19529622
538904,B,7,16.39697885,8/26/2023 3:10,PayPal,2227 Cochran Club Suite 323 Wendyside; DE 33903,Home Decor,6.661110106,107.1333062
179769,D,5,66.97149626,7/21/2023 1:07,Debit Card,7411 Hensley Manors Port Cindyport; AS 08328,Books,17.20141699,277.2572496
403139,B,5,70.12620183,7/1/2023 9:43,PayPal,368 Rachel Bypass Suite 026 Kimside; LA 63314,Clothing,7.272431064,325.1316107
97256,C,1,69.82586888,6/9/2023 18:11,PayPal,658 Mark Hills East Robertland; MT 34335,Clothing,7.720949758,64.43464862
749297,D,9,15.27917074,10/3/2023 7:01,Cash,00887 Green Field Suite 735 New Jamieton; PW 45363,Electronics,17.07775898,114.0284771
29719,C,1,44.57720915,5/31/2023 21:49,Debit Card,4277 Benson Creek North Christopherbury; ND 42408,Electronics,9.194770768,40.47843696
75987,D,5,76.99560038,4/13/2024 19:45,Cash,0012 Gutierrez Viaduct Apt. 057 Clarkeville; MP 91229,Clothing,2.757260926,374.3631539
843371,A,9,81.71360285,9/8/2023 16:05,Debit Card,USCGC Bell FPO AA 43372,Books,5.890119146,692.1051685
273856,C,4,47.39572638,6/8/2023 8:08,Debit Card,1741 Lewis Trace Suite 513 East Vickiview; GU 15190,Home Decor,13.18904365,164.5787333
886919,D,8,24.5815552,11/11/2023 15:02,Credit Card,821 Walters Well Apt. 380 Pamelamouth; ME 24864,Electronics,6.773601957,183.331988
195374,D,6,54.95019046,2/12/2024 8:27,PayPal,20220 Smith Summit Apt. 692 Popemouth; CO 78913,Electronics,11.17187879,292.8673307
893521,C,3,68.52375471,9/15/2023 15:55,Cash,571 Rose Manors Suite 888 New Katherineland; KY 67760,Clothing,6.181863683,192.8631288
747295,C,4,92.83611994,8/25/2023 19:21,Debit Card,463 Peterson Oval Suite 199 Moyermouth; NE 09994,Electronics,17.71236858,305.5705768
896168,D,2,71.32100432,12/11/2023 23:09,Cash,93064 Nunez Pines East Eddie; WI 47998,Clothing,15.68532829,120.2681413
599361,A,1,84.03946813,10/26/2023 20:21,Cash,283 Snow Brooks Suite 255 South Douglas; PA 12339,Electronics,4.006817962,80.67215962
555143,C,8,33.82723934,11/29/2023 23:15,Cash,05362 Livingston Crossing Apt. 534 New Michael; PR 28596,Books,12.91903588,235.6566892
514857,A,1,84.99152214,7/13/2023 18:17,Debit Card,575 Schultz Keys North William; NE 00636,Home Decor,1.756146859,83.49894619
854209,B,1,65.07741369,8/20/2023 2:51,Credit Card,667 Sanders Junction Valenciaside; AS 73960,Electronics,7.266151518,60.3487902
815143,B,4,59.40905596,8/29/2023 10:15,PayPal,313 Vanessa Way Patrickhaven; FM 09916,Home Decor,11.24962458,210.9030408
911973,A,6,34.01772168,1/25/2024 3:58,Credit Card,09637 Frazier Wells Port Leslie; NE 93343,Books,19.07373819,165.175623
604719,D,9,28.35060398,5/7/2023 0:23,Cash,119 Elizabeth Dam South Karistad; DC 23394,Electronics,15.26055817,216.2172921
945940,D,1,58.94891834,1/11/2024 17:25,PayPal,1363 Jennifer Ville Apt. 799 North Janice; HI 49246,Electronics,7.147237244,54.7356993
291115,D,7,90.22950749,9/6/2023 2:22,Debit Card,9981 Wilson Crossing New Daniel; NJ 26704,Books,18.64722306,513.8294697
770221,D,5,31.18401187,8/10/2023 23:28,Debit Card,191 Kristina Club Apt. 454 New Kathleen; AK 58727,Home Decor,4.208976013,149.3574214
320233,A,8,35.082358,4/20/2024 21:58,Cash,137 Samuel Neck Tarachester; OR 16270,Clothing,16.65748957,233.908143
415259,C,7,95.31288371,1/20/2024 22:12,PayPal,2992 Christine Row Apt. 326 Heberthaven; NM 69746,Electronics,10.22887635,598.9441268
508239,C,4,12.3946463,11/12/2023 23:29,PayPal,468 Howell Drives Apt. 405 Stewartstad; WI 01189,Clothing,18.85279648,40.23163543
283097,B,4,53.68502061,7/25/2023 3:22,Debit Card,188 Ryan Village Suite 899 West Philip; AR 63822,Electronics,9.226818535,194.9264047
810410,B,6,57.58904085,2/3/2024 16:08,PayPal,PSC 8434; Box 5568 APO AE 53472,Clothing,0.275515723,344.5822439
832154,B,6,70.81523075,10/3/2023 14:19,Debit Card,444 Patrick Summit North Davidton; DE 43020,Clothing,6.625844459,396.7387423
416984,D,9,27.45872282,6/7/2023 11:52,PayPal,1756 Maria Loop East Juanview; AL 16499,Clothing,5.383818865,233.8235543
819836,C,5,61.42714969,9/24/2023 2:10,Credit Card,5616 Jensen Radial North Kristin; PW 03227,Clothing,19.64252672,246.806527
860241,B,8,19.85187767,10/22/2023 5:31,Cash,91879 Barrett Forge Suite 914 Jonton; CT 42026,Home Decor,6.776492706,148.052933
976229,C,5,34.03074241,1/11/2024 13:00,Cash,547 Joan Locks Wellshaven; SD 16604,Books,8.722425407,155.3121814
3602,C,2,11.35971706,3/3/2024 8:53,Cash,47643 Mcmillan Rapid Lake Sara; GA 46010,Books,19.02862445,18.39623832
162354,C,6,50.80694509,5/19/2023 10:37,Cash,5600 Morgan Roads Suite 177 Millerborough; MS 12615,Electronics,17.46692102,251.5952167
169882,D,9,25.75993109,8/12/2023 21:21,Credit Card,1834 John Street Suite 212 Johnmouth; TX 63551,Clothing,3.018702839,224.8408379
110790,C,3,18.70782755,10/17/2023 5:04,Credit Card,97747 Carrie Knolls Suite 977 Lake Mollyborough; AK 79476,Home Decor,16.77084018,46.71110308
188188,D,1,40.98781971,5/5/2023 2:24,Debit Card,4421 Mitchell Street North Teresamouth; CA 54375,Books,13.05054393,35.63868629
173986,C,1,17.12959185,7/2/2023 22:00,Cash,USNV Ramirez FPO AA 85830,Home Decor,1.690120301,16.84008114
732783,B,3,69.79719301,12/30/2023 18:57,Debit Card,03469 Romero Circle Cooperberg; AZ 01975,Books,0.337413605,208.6850633
612804,C,5,28.07812318,8/4/2023 9:18,Cash,19146 Carrie Ways Apt. 777 Fullerfurt; MO 57804,Electronics,18.47158366,114.4582458
941768,C,3,73.92455127,4/8/2024 2:34,Credit Card,78005 David Forge Suite 015 West Melissahaven; MI 73338,Home Decor,8.517322556,202.8844764
486330,D,9,85.58710756,12/9/2023 17:14,Credit Card,67476 Lauren Ridges Lutzbury; OR 20284,Home Decor,15.85801455,648.1322243
730375,C,8,76.71687572,5/27/2023 16:44,Debit Card,4519 Norris Orchard South Susan; MO 95479,Clothing,1.302156138,605.7432177
532031,A,3,78.65659685,2/1/2024 10:36,Cash,72250 Carey Trafficway East Matthewchester; AZ 44088,Books,16.85434168,196.1986358
260463,C,9,67.93889136,7/27/2023 23:07,Cash,0956 Trujillo Camp Faulknerberg; MN 77526,Electronics,11.35348347,542.029145
836576,C,6,43.86703653,4/13/2024 6:47,Cash,0805 Holder Fort Apt. 652 Annaville; AK 06324,Home Decor,3.996838498,252.6824516
789963,C,7,41.36901993,9/25/2023 9:43,Cash,USNS Frye FPO AP 24600,Books,5.103911568,274.8030721
20595,A,4,61.20478365,11/20/2023 2:07,Cash,01285 Laura Garden Jacksonbury; RI 21644,Home Decor,19.65366938,196.7031913
618404,A,4,32.32436922,3/23/2024 0:30,PayPal,8569 Fleming Knolls Apt. 069 Lake Tiffanytown; SC 60547,Home Decor,9.999781072,116.3680123
405812,D,2,41.01827197,10/23/2023 8:52,Debit Card,065 Williams Well North Debra; MS 13257,Books,3.475855771,79.185072
19373,D,5,23.97698576,9/7/2023 16:15,Credit Card,993 Joyce Passage Kaylamouth; RI 57869,Home Decor,13.29146713,103.9504629
966666,C,8,80.21235693,3/16/2024 15:37,PayPal,042 Kendra Lakes New Danielhaven; AR 07779,Books,1.574993926,631.5921375
775892,B,7,76.20619234,5/30/2023 20:41,Debit Card,011 Angela Crest Apt. 497 East Emmatown; NC 85811,Books,15.11297888,452.8241661
35698,C,7,55.29304746,10/12/2023 16:43,Debit Card,057 Brooks Common Jamesland; MO 40520,Clothing,17.54453141,319.1449897
951881,A,6,43.26157143,3/5/2024 8:08,Debit Card,731 Crystal Square Mcneilshire; RI 61963,Electronics,3.780500191,249.7564059
51618,C,3,72.70067156,6/26/2023 2:33,Debit Card,702 Wendy Mountain Apt. 799 East Amy; HI 94228,Clothing,9.291948374,197.8360881
365527,C,5,17.62090928,2/21/2024 14:55,PayPal,954 Kristin Cliff Apt. 882 Watkinsberg; WI 41930,Home Decor,17.84867934,72.37904844
552655,B,1,14.29742541,9/26/2023 21:44,Debit Card,3636 Barbara Burgs East Pamela; ID 95770,Clothing,16.09205381,11.99667602
351798,A,7,72.97904909,5/21/2023 3:27,Cash,3587 Morrison Burgs Madisonport; DC 54147,Clothing,0.668586566,507.4378468
121156,C,9,59.50565917,9/14/2023 23:50,Debit Card,2275 Jackson Courts Apt. 152 Williammouth; MN 61223,Books,2.824980298,520.4217242
680937,D,1,75.99137372,4/27/2024 18:13,Debit Card,39179 Blackwell Stream Suite 479 South Colleen; VT 19366,Clothing,19.67708344,61.03848771
168293,B,2,35.16177973,1/15/2024 7:52,PayPal,7427 Olson Squares Apt. 644 North Sara; CA 10850,Books,5.15789829,66.6963418
22065,D,3,19.74664833,7/16/2023 3:02,Cash,USNV Johnson FPO AP 88630,Books,10.53101315,53.00137861
390364,B,3,48.69657067,7/8/2023 22:34,Cash,08781 Madeline Street Suite 151 Thomasstad; CT 37845,Home Decor,0.735293254,145.0155242
432140,B,8,48.40229344,2/16/2024 19:36,Credit Card,121 Kelly Loaf Apt. 871 Stephensonport; AK 49477,Books,2.940033383,375.8339988
